,Marks,State,City,Center Code
2310836,173.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310837,51.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310838,220.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310839,308.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310840,595.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310841,293.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310842,404.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310843,156.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310844,253.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310845,405.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310846,335.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310847,130.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310848,416.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310849,183.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310850,254.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310851,322.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310852,134.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310853,478.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310854,367.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310855,173.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310856,260.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310857,156.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310858,295.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310859,443.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310860,511.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310861,191.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310862,265.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310863,242.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310864,294.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310865,135.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310866,125.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310867,224.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310868,272.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310869,250.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310870,93.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310871,122.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310872,157.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310873,85.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310874,158.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310875,20.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310876,312.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310877,290.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310878,313.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310879,230.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310880,475.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310881,608.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310882,468.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310883,174.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310884,388.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310885,119.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310886,242.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310887,83.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310888,112.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310889,100.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310890,212.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310891,455.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310892,265.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310893,339.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310894,67.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310895,143.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310896,648.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310897,215.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310898,384.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310899,85.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310900,122.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310901,146.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310902,430.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310903,614.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310904,164.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310905,480.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310906,87.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310907,39.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310908,352.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310909,274.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310910,147.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310911,270.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310912,111.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310913,112.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310914,363.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310915,500.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310916,252.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310917,160.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310918,208.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310919,572.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310920,143.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310921,224.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310922,128.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310923,152.0,OUTSIDE-INDIA,KUWAIT CITY,990101
